PCP_red	35	15	11	45	38	18	58	38	18	50	18	151	27	2	0	0	0	0
PcrB	84	66	46	32	32	55	60	42	41	56	167	13	59	17	674	143	376	644
PCRF	377	355	320	392	344	384	416	369	399	403	394	229	555	519	246	477	211	200
PD40	920	816	1172	752	1116	716	609	1113	733	1040	607	315	1090	1390	280	887	273	130
PDDEXK_1	243	162	191	137	173	178	152	156	152	124	174	220	136	163	110	129	24	48
PDDEXK_2	69	73	21	16	51	19	22	28	10	15	6	33	2	4	2	1	0	0
PDEase_I	3	5	0	3	4	2	0	1	5	0	0	8	6	0	0	0	0	0
PDEase_II	9	10	10	4	2	13	5	4	6	5	5	1	2	0	0	0	0	0
PDH	180	169	141	229	245	163	217	227	221	214	240	247	252	268	155	406	162	196
PDT	237	237	156	212	214	160	261	210	259	247	306	292	224	394	319	399	382	287
PduL	32	19	30	31	36	54	38	24	20	12	30	13	3	7	6	0	0	0
PdxA	219	242	314	304	296	221	282	215	315	311	230	286	291	188	49	362	216	339
PdxJ	215	229	208	199	253	114	278	171	193	231	188	250	345	138	38	335	130	298
PDZ	260	176	204	211	277	261	268	309	254	330	293	258	291	284	204	468	230	161
PE	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PE_PPE_C	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PE-PPE	2	11	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
Pec_lyase	52	62	16	25	19	40	18	35	42	51	21	15	11	7	1	7	26	20
Pec_lyase_C	2	4	5	7	7	11	30	7	0	4	15	2	8	10	0	0	15	34
Pectate_lyase_2	2	2	3	0	0	0	5	1	0	0	0	1	3	0	0	0	0	0
Pectate_lyase_3	62	56	48	34	60	88	46	54	14	52	29	24	53	47	9	8	15	45
Pectinesterase	19	14	3	3	15	13	18	5	8	21	15	0	12	28	1	0	5	0
PEGA	125	86	146	69	62	81	142	44	54	33	76	20	24	85	97	256	13	16
PemK	229	220	357	144	103	154	71	66	88	56	46	385	28	56	8	37	17	7
Pencillinase_R	117	156	71	107	87	134	51	82	72	77	37	139	62	19	26	9	25	8
Penicil_amidase	491	558	533	548	699	304	511	681	480	602	477	581	1056	1256	139	805	1181	116
Pentapeptide	525	575	589	766	651	662	716	650	232	797	162	4991	419	23	5	0	15	0
Pentapeptide_2	7	3	1	4	1	2	2	5	0	5	3	6	1	3	0	0	0	0
Pep_deformylase	486	429	354	398	406	384	385	405	365	423	326	468	432	371	141	557	257	180
PEP-utilisers_N	127	83	135	113	108	111	106	124	92	130	70	160	143	104	8	52	24	10
PEP-utilizers	303	335	497	351	270	309	356	263	263	278	360	402	278	293	465	238	415	455
PEP-utilizers_C	813	902	942	948	862	760	1012	780	809	924	985	734	871	1076	1223	972	1368	1314
Pep3_Vps18	1	0	0	1	1	0	1	0	0	0	0	2	2	0	0	0	0	0
PEPcase	88	62	62	81	87	75	164	111	72	186	454	116	207	109	1628	86	748	475
PEPCK	240	330	338	377	494	331	433	615	428	511	365	63	527	631	556	107	293	1122
PEPCK_ATP	561	581	372	454	592	439	433	534	520	481	566	213	606	395	454	273	137	11
PepSY	7	9	2	2	4	12	11	12	3	9	2	2	11	1	1	0	0	0
Pept_tRNA_hydro	254	334	243	271	296	254	344	305	241	343	308	206	331	353	184	430	234	184
Peptidase_A24	64	66	66	75	67	88	69	42	73	45	71	104	32	71	52	123	60	49
Peptidase_A8	230	228	189	208	227	186	260	255	239	281	267	227	295	248	134	255	126	101
Peptidase_C1	50	46	123	19	17	35	58	19	10	39	10	13	36	0	0	0	0	10
Peptidase_C1_2	11	23	19	18	8	18	12	15	3	7	5	8	6	0	0	1	0	0
Peptidase_C10	19	13	15	2	1	7	1	0	0	0	0	0	1	0	0	0	0	0
Peptidase_C11	72	42	90	30	21	52	56	21	42	89	36	12	74	23	27	37	7	4
Peptidase_C13	8	7	2	5	18	7	4	13	13	12	2	2	0	3	0	0	6	0
Peptidase_C14	102	91	115	75	73	186	45	40	61	40	24	122	40	26	2	96	6	2
Peptidase_C15	19	12	12	12	21	21	19	37	5	33	27	19	16	13	2	27	3	314
Peptidase_C25	75	31	104	2	3	6	41	8	0	10	8	2	11	3	0	5	0	0
Peptidase_C26	138	172	120	167	191	170	162	340	196	331	161	74	301	302	57	114	82	36
Peptidase_C39	62	64	30	97	62	60	49	26	22	13	18	261	45	2	1	5	17	0
Peptidase_C48	3	3	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0
Peptidase_C54	2	3	0	0	2	0	0	0	2	0	0	0	3	0	0	0	0	0
Peptidase_C69	104	48	95	6	14	38	78	4	1	6	52	2	28	0	24	2	3	40
Peptidase_M1	308	383	202	275	379	296	309	275	369	265	198	231	389	194	56	277	569	35
Peptidase_M10	40	28	14	22	24	37	9	12	25	16	17	19	10	13	10	58	13	0
Peptidase_M10_C	5	7	1	6	4	13	7	13	9	27	1	2	0	8	0	0	1	0
Peptidase_M13	61	75	12	50	42	58	99	59	57	44	20	25	8	2	0	0	23	0
Peptidase_M13_N	102	111	20	71	87	97	168	94	77	76	34	38	7	7	0	2	43	0
Peptidase_M14	446	273	387	192	332	339	314	262	188	305	282	87	272	231	155	218	94	120
Peptidase_M15	58	55	38	58	54	49	53	44	55	24	21	59	30	12	0	30	5	0
Peptidase_M15_3	24	23	12	16	18	21	19	4	80	6	19	37	6	6	6	37	10	0
Peptidase_M16	419	456	441	440	538	396	500	542	368	474	420	339	533	680	221	570	239	146
Peptidase_M16_C	563	451	563	495	607	529	675	647	511	613	512	521	700	720	172	686	272	173
Peptidase_M17	344	404	260	352	446	407	390	400	455	484	278	315	480	600	244	623	414	645
Peptidase_M17_N	45	42	71	44	52	60	66	79	61	57	47	63	88	83	54	130	59	155
Peptidase_M18	34	46	56	31	7	73	57	0	18	0	26	15	6	17	1	49	69	30
Peptidase_M19	437	440	329	336	406	289	224	355	290	352	168	128	358	484	56	323	367	301
Peptidase_M2	56	101	20	69	94	39	54	67	45	33	41	35	15	0	1	0	10	0
Peptidase_M20	384	303	371	310	439	389	297	437	376	352	353	313	357	356	420	231	493	654
Peptidase_M22	474	532	501	532	469	554	631	539	446	511	747	355	674	760	1139	814	820	1123
Peptidase_M23	676	749	615	656	604	638	625	691	608	668	562	880	663	563	196	803	426	234
Peptidase_M24	859	828	977	943	958	890	1033	1061	884	1020	1052	1006	1105	1409	1285	1407	1690	1300
Peptidase_M28	368	314	408	333	521	352	343	465	343	391	319	205	498	701	92	491	116	118
Peptidase_M29	342	232	304	262	199	438	143	299	182	309	280	74	275	249	323	261	86	763
Peptidase_M3	647	515	288	341	407	360	538	339	545	278	425	429	211	85	200	15	83	2
Peptidase_M3_N	120	73	49	76	65	85	69	82	87	90	86	15	56	24	64	25	3	0
Peptidase_M30	8	0	2	1	3	1	2	4	0	4	1	1	3	0	0	4	0	0
Peptidase_M32	270	287	290	351	252	365	215	280	170	272	546	85	517	270	810	335	1032	287
Peptidase_M36	29	64	27	74	64	108	16	29	45	45	48	22	22	5	0	0	6	0
Peptidase_M4	45	53	35	48	36	25	20	50	14	62	27	115	63	11	0	0	8	0
Peptidase_M4_C	45	81	38	81	36	74	39	105	41	82	52	170	121	17	2	0	7	0
Peptidase_M41	605	631	549	685	653	673	682	677	621	668	560	970	557	868	281	570	240	274
Peptidase_M42	376	262	579	295	288	301	493	359	225	379	826	243	617	439	1383	218	929	885
Peptidase_M43	14	14	5	14	23	22	19	15	16	24	6	11	29	6	0	0	1	0
Peptidase_M48	504	463	515	483	553	489	501	500	578	453	511	845	518	579	590	485	893	668
Peptidase_M49	19	8	3	9	5	18	6	11	34	11	3	8	5	0	0	0	0	0
Peptidase_M50	508	511	553	470	527	579	496	587	508	525	585	425	615	541	474	673	617	521
Peptidase_M54	21	17	83	19	26	15	58	39	27	16	81	1	39	93	220	192	247	314
Peptidase_M55	55	74	202	86	108	131	87	119	56	83	98	22	111	42	269	17	75	489
Peptidase_M56	83	92	45	75	29	142	18	24	34	6	16	31	9	1	3	0	12	2
Peptidase_M57	5	0	0	5	14	6	1	4	0	12	1	7	0	0	0	0	3	0
Peptidase_M6	78	64	125	90	17	102	113	61	70	78	45	8	77	22	13	7	15	1
Peptidase_M61	35	36	23	50	137	41	70	181	55	156	26	125	196	144	7	11	10	0
Peptidase_M64	130	75	51	30	20	32	81	18	52	39	56	4	25	43	18	5	0	0
Peptidase_M74	40	40	5	43	20	54	10	15	63	9	15	9	4	4	1	0	1	0
Peptidase_M75	51	54	5	37	22	68	37	17	43	34	10	176	22	11	0	0	18	0
Peptidase_M8	5	6	0	0	2	1	0	0	1	2	0	0	2	0	0	0	0	0
Peptidase_S10	10	14	9	10	17	19	9	18	34	16	12	14	23	0	0	0	3	0
Peptidase_S11	270	292	181	360	232	394	238	227	380	164	223	81	97	164	44	85	72	45
Peptidase_S13	181	136	67	103	161	142	165	147	132	170	88	346	316	180	25	150	52	68
Peptidase_S15	197	244	265	228	238	230	143	224	344	139	131	161	151	72	58	47	52	70
Peptidase_S24	342	313	335	247	314	306	295	360	292	344	238	222	300	397	112	490	230	240
Peptidase_S26	54	68	36	32	42	46	42	32	26	21	34	65	18	17	10	26	14	4
Peptidase_S28	5	5	0	3	2	4	1	0	5	0	0	10	1	0	0	0	0	0
Peptidase_S37	21	13	6	5	1	5	17	0	3	2	13	5	3	0	0	0	0	0
Peptidase_S41	606	571	549	526	694	492	631	746	495	706	530	760	925	822	228	680	475	164
Peptidase_S46	472	359	251	248	356	219	480	292	246	323	233	54	313	481	45	290	56	1
Peptidase_S49	288	243	258	312	530	256	321	493	311	403	239	368	451	322	163	393	280	273
Peptidase_S49_N	9	8	2	1	6	5	4	0	1	0	1	7	1	2	0	0	17	0
Peptidase_S51	77	59	39	42	29	82	36	20	35	19	16	178	20	1	0	3	6	2
Peptidase_S58	196	233	203	239	237	149	116	244	236	176	250	65	199	284	293	199	38	31
Peptidase_S66	213	232	146	164	177	211	219	155	163	193	125	121	361	299	28	224	138	337
Peptidase_S8	665	608	683	693	720	864	772	875	644	926	1059	609	958	759	1454	1343	935	610
Peptidase_S9	965	1098	833	910	1574	727	866	1540	835	1326	743	642	1265	1899	309	909	1163	799
Peptidase_S9_N	310	304	270	367	493	334	306	452	355	413	221	466	438	287	20	176	85	2
Peptidase_U32	205	181	86	137	69	169	219	98	153	139	134	153	71	38	15	1	49	157
Peptidase_U35	37	24	5	28	21	35	36	33	61	18	50	19	21	15	4	0	2	0
Peptidase_U4	4	0	2	17	0	24	8	12	5	11	7	1	3	9	4	0	0	0
Peptidase_U57	2	5	2	14	2	24	3	9	3	11	6	0	4	7	1	0	0	0
PepX_C	157	215	286	169	202	161	98	220	321	132	110	52	134	90	53	58	40	33
Peripla_BP_1	230	113	166	69	118	169	130	168	103	254	256	74	196	150	118	191	100	9
Peripla_BP_2	94	98	164	151	177	138	241	194	158	219	251	701	269	199	306	243	259	475
peroxidase	230	161	207	125	201	136	190	154	217	189	214	61	236	49	22	10	28	7
PFK	675	511	722	578	506	463	635	644	484	722	1079	312	798	420	2102	543	138	279
PfkB	799	527	758	678	650	731	705	867	662	926	1087	637	957	923	1255	762	866	1198
PFL	284	237	884	212	53	367	274	76	148	178	476	20	162	48	554	6	10	153
PFO_beta_C	16	34	49	30	18	22	37	23	9	24	71	3	13	124	135	87	337	77
PFU	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
PG_binding_1	148	184	94	254	175	325	132	134	164	82	105	976	26	54	43	10	14	0
PG_binding_2	6	1	5	12	3	5	14	2	1	5	40	2	2	15	64	44	197	53
PG_binding_3	7	0	37	6	7	2	11	2	10	1	3	4	1	1	0	0	0	0
PG_binding_4	17	17	13	6	5	43	26	23	13	27	13	3	45	4	8	4	2	3
PGA_cap	295	328	271	255	211	336	176	281	269	200	277	255	277	222	181	80	39	25
PGAP1	15	19	11	4	17	9	13	44	3	44	3	6	6	0	0	0	0	0
PGI	391	498	403	334	449	429	406	420	324	439	238	287	297	97	18	23	58	4
PGK	543	628	638	580	638	595	711	655	587	700	882	393	805	1058	1256	1025	1287	1057
PglZ	60	46	43	16	15	33	30	20	19	26	20	11	51	8	0	25	0	0
PGM_PMM_I	447	488	538	459	485	474	579	471	398	536	574	541	628	564	755	416	516	736
PGM_PMM_II	254	188	249	222	226	247	269	204	254	270	317	178	290	260	378	283	322	420
PGM_PMM_III	317	356	357	310	324	312	393	320	287	305	394	289	359	391	445	265	333	320
PGM_PMM_IV	199	207	209	178	204	204	265	218	183	254	301	189	221	234	385	217	236	395
PgpA	72	60	108	43	90	50	90	50	74	67	52	16	49	60	12	135	81	82
PGPGW	4	13	17	17	20	13	7	18	16	9	9	1	16	6	2	1	0	0
PH	3	8	0	1	2	2	1	2	6	0	0	1	6	0	0	0	0	0
PHA_gran_rgn	2	9	4	0	4	7	17	2	9	0	2	1	0	1	0	0	6	0
PHA_synth_III_E	7	10	10	2	1	10	12	1	3	0	1	6	1	0	0	0	0	0
PhaC_N	103	128	42	121	146	136	96	99	226	94	71	60	24	9	0	0	14	6
PhaG_MnhG_YufB	73	45	46	37	69	25	91	85	56	73	145	109	66	113	170	89	46	535
Phage_30_3	2	2	0	4	3	1	0	1	0	0	0	0	0	0	0	0	0	0
Phage_AlpA	55	59	9	25	18	35	27	3	44	5	9	8	3	3	0	0	2	0
Phage_B	3	3	10	9	6	1	2	21	0	22	3	11	0	9	14	1	4	7
Phage_base_V	43	48	23	46	57	53	24	24	29	20	8	17	59	30	0	52	18	2
Phage_C	6	4	6	5	7	0	0	12	1	4	1	12	1	8	16	2	1	5
Phage_cap_E	9	1	0	8	50	6	3	59	1	12	1	5	2	0	0	0	4	0
Phage_capsid	43	37	27	65	99	83	79	106	90	59	77	33	31	22	2	0	4	0
Phage_CI_repr	3	3	0	1	0	1	0	1	0	0	2	1	1	0	0	0	0	0
Phage_connect_1	0	2	0	0	0	4	2	1	0	1	4	0	0	0	0	0	0	0
Phage_CRI	3	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	8	0
Phage_F	37	6	44	39	15	2	2	13	2	40	5	53	22	38	6	1	17	21
Phage_G	10	3	30	39	13	0	3	21	2	18	0	23	1	31	8	2	8	9
Phage_GPA	23	2	28	32	5	0	1	3	1	15	2	29	0	22	0	0	23	12
Phage_GPD	3	8	2	7	7	13	11	3	19	7	2	5	6	16	0	85	24	1
Phage_H_T_join	6	10	1	8	2	13	6	3	4	11	8	5	8	3	0	0	0	0
Phage_holin	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Phage_holin_4	1	8	0	5	0	5	3	15	5	9	3	0	1	6	1	0	0	0
Phage_integr_N	205	208	321	177	143	186	159	195	159	195	144	58	191	191	62	145	48	63
Phage_integrase	1787	1753	2513	1172	1051	1362	964	1057	1017	899	987	469	1039	827	821	676	414	531
Phage_lysozyme	8	8	6	8	5	22	8	11	8	17	14	75	9	0	0	0	0	0
Phage_min_cap2	3	2	0	2	0	8	0	0	1	0	0	0	0	0	0	0	0	0
Phage_Mu_F	9	6	4	12	15	17	15	12	25	17	28	6	20	15	0	10	2	1
Phage_Mu_Gam	10	2	3	5	1	0	3	6	2	1	1	0	2	0	1	0	0	0
Phage_portal	69	92	24	117	107	133	108	153	164	65	91	55	101	21	6	0	7	0
Phage_portal_2	67	52	15	83	161	70	85	129	206	51	106	47	42	3	1	0	6	0
Phage_prot_Gp6	4	4	4	9	2	6	5	3	3	0	15	0	0	2	0	0	0	0
Phage_rep_O	5	0	4	1	0	3	1	0	1	0	1	1	0	0	0	0	0	0
Phage_sheath_1	70	55	59	61	46	75	33	77	50	81	18	28	75	26	2	69	34	2
Phage_T4_gp19	103	117	66	130	73	108	27	121	73	113	24	37	72	22	1	1	5	0
Phage_T4_Gp20	5	0	1	5	0	0	11	0	0	2	2	14	4	1	0	26	22	0
Phage_tail_2	6	6	0	16	18	4	6	14	29	12	11	9	1	1	0	0	0	0
Phage_tail_L	1	0	4	4	2	1	3	3	0	4	0	7	2	6	0	0	0	0
Phage_tail_S	3	0	1	8	16	5	7	8	0	19	21	3	15	18	0	11	7	0
Phage_X	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	4	0
Phage-MuB_C	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
PhageMin_Tail	15	23	7	26	88	27	27	67	20	14	47	25	9	13	9	32	16	3
Phasin	30	25	27	9	27	9	40	13	18	34	14	3	30	0	1	8	21	0
Phasin_2	58	71	11	64	51	93	29	28	127	17	31	14	8	1	0	0	0	0
PHB_acc	27	24	3	21	33	23	23	32	50	16	12	7	2	0	0	0	0	0
PHB_acc_N	71	68	43	55	70	52	48	81	76	77	40	29	43	8	1	0	0	0
PHB_depo_C	96	104	13	70	98	81	59	77	135	58	49	20	7	6	1	0	0	0
PHBC_N	12	9	2	10	2	7	17	5	15	3	10	1	3	0	1	0	0	0
PHD	5	8	0	2	3	5	1	0	1	2	0	3	2	0	0	0	0	0
PhdYeFM	364	326	405	211	190	150	108	135	171	159	92	198	72	111	67	80	37	0
Phe_hydrox_dim	5	9	0	9	4	8	3	5	23	0	7	0	0	0	0	0	0	0
Phe_tRNA-synt_N	85	84	118	76	93	107	138	79	92	97	134	79	122	136	67	167	94	61
Phenol_Hydrox	13	6	0	9	21	19	15	18	3	14	5	7	3	16	1	144	4	0
Phenol_monoox	2	0	0	2	4	0	1	0	0	0	0	0	0	0	0	17	0	0
PHF5	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
PhnA	51	44	1	6	20	22	21	16	3	13	3	4	0	3	0	0	9	0
PhnA_Zn_Ribbon	7	10	0	0	1	7	5	6	2	1	1	4	0	0	0	0	6	0
PhnG	10	7	1	3	5	4	7	18	5	26	2	9	13	2	0	0	1	0
PhnH	28	15	8	1	16	7	6	50	10	37	0	5	15	5	0	0	6	0
PhnI	67	36	15	19	84	19	24	159	31	199	6	22	107	19	0	0	16	2
PhnJ	62	35	12	14	74	20	41	125	32	178	14	21	93	11	0	0	8	0
PHO4	274	301	341	349	235	345	350	183	303	168	172	57	187	79	212	21	48	1051
PhoD	168	208	72	340	338	239	102	266	238	341	145	225	387	299	42	114	192	169
PhoH	413	515	300	375	525	406	469	397	391	346	444	345	415	425	300	503	606	713
PhoPQ_related	50	100	17	55	93	86	64	127	46	129	233	19	102	120	267	155	35	30
Phos_pyr_kin	118	146	172	288	239	229	242	243	255	308	396	370	234	508	767	489	663	1029
PhosphMutase	43	57	185	94	40	81	131	62	65	79	362	29	83	267	755	364	724	622
Phosphodiest	280	226	356	256	404	224	257	369	226	321	204	205	329	286	94	78	70	92
Phosphoesterase	32	84	22	102	58	106	53	32	73	14	21	0	19	43	3	34	122	2
Phospholip_B	4	7	3	4	2	4	1	0	12	1	3	2	2	0	0	0	0	0
Phosphonate-bd	293	223	143	286	265	192	360	310	299	426	254	572	327	252	118	247	178	42
Phosphorylase	681	722	609	345	494	463	441	435	204	322	205	1541	314	59	49	43	99	61
Photo_RC	112	28	58	202	305	58	307	390	41	486	32	1457	206	5	0	1	3	0
PhoU	296	234	439	284	330	328	402	407	305	496	493	167	378	376	590	446	573	373
PHP	483	475	539	383	423	450	537	488	451	510	574	359	564	501	484	635	282	381
PHY	17	8	10	42	34	29	42	32	6	22	12	248	5	5	0	0	2	0
PhyH	170	177	34	133	309	185	58	367	230	303	67	158	184	102	14	107	62	1
Phytase	61	63	17	51	30	31	16	42	7	16	8	174	26	2	0	2	2	0
Phytochelatin	12	8	4	31	7	16	0	4	7	0	1	3	3	0	0	0	0	0
PhzC-PhzF	183	173	165	203	201	219	153	152	194	151	100	474	144	210	6	34	18	0
PI3_PI4_kinase	23	42	11	12	6	21	18	29	27	45	8	2	36	3	0	9	2	0
PI3Ka	2	10	1	1	5	2	0	1	4	2	0	3	3	0	0	0	0	0
PIF1	42	41	23	20	30	42	26	10	11	29	21	19	7	23	3	1	1	2
PIG-L	249	208	316	248	205	238	256	349	248	333	285	107	375	272	168	211	113	105
PIGA	4	1	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	0
PigN	1	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Pili_assembly_N	1	0	1	1	0	3	1	0	2	3	0	0	1	4	0	0	12	0
Pilin	10	3	1	1	7	3	3	7	20	0	7	5	1	0	0	0	8	0
PilN	33	39	68	42	42	27	54	21	44	25	28	46	18	15	14	5	5	0
PilO	53	61	81	56	47	31	53	32	61	20	61	11	26	10	3	0	28	2
PilP	22	30	18	16	18	9	45	13	23	6	13	4	1	2	0	0	21	0
Pilus_CpaD	32	22	2	42	19	29	14	25	39	15	14	10	3	1	0	0	0	0
PilZ	64	49	181	75	80	65	45	48	48	36	45	50	38	15	17	27	25	24
PIN	92	49	105	27	52	37	35	37	41	39	44	124	22	12	81	119	121	439
PIN_2	4	2	14	3	7	0	4	2	2	0	9	3	1	1	3	2	0	24
Pirin	147	220	106	207	216	184	127	157	199	154	85	247	133	27	33	54	182	0
Pirin_C	84	85	62	86	67	87	42	38	100	21	38	86	29	7	29	33	16	0
PK	597	563	470	555	539	570	618	680	466	659	581	668	654	663	457	411	536	713
PK_C	136	128	111	129	154	149	160	132	117	188	184	191	162	197	158	120	82	104
PKD	332	291	451	320	387	404	681	286	319	278	755	249	371	137	1258	6	3	44
Pkinase	2684	3057	3019	3901	3248	3205	1390	2056	2415	1770	1072	4813	1443	1168	254	520	531	551
Pkinase_Tyr	62	172	29	47	34	118	12	35	61	80	18	168	735	1	3	6	6	24
PLA1	47	40	20	5	24	18	31	9	3	4	12	3	3	4	0	0	10	0
PLA2G12	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plasmid_killer	168	210	195	87	59	72	46	20	124	14	54	97	6	3	0	0	1	0
Plasmid_stabil	168	182	157	94	99	115	67	66	72	38	50	249	8	17	46	2	16	8
Plasmid_Txe	88	74	56	33	33	19	20	34	25	35	13	47	24	0	0	0	19	0
PLAT	8	5	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0
PLDc	17	9	2	4	12	5	7	5	6	0	1	5	0	0	1	3	4	0
Plug	810	604	254	387	633	444	536	539	448	528	287	760	647	372	38	331	224	67
PmbA_TldD	259	206	587	413	398	313	600	280	417	277	1053	570	330	469	2112	964	1147	2283
PMI_typeI	49	64	24	15	16	33	11	19	27	18	9	9	22	1	0	1	7	0
Pmp3	21	27	10	25	20	13	13	11	7	6	1	188	3	6	0	0	0	0
PMSR	427	537	324	417	431	385	276	509	404	387	219	244	298	126	37	18	89	0
PMT	55	56	72	59	46	46	52	38	21	60	34	245	53	54	24	316	230	123
PNP_UDP_1	499	393	474	412	472	438	579	468	417	457	758	254	615	609	1371	659	976	1318
PNPase	84	56	56	47	54	46	68	49	68	47	53	74	51	35	16	71	49	54
PNPOx_C	41	58	13	68	69	49	72	77	75	58	45	37	84	54	0	36	29	1
PNTB	356	398	196	450	579	359	371	457	507	393	305	385	378	217	20	341	101	684
PolC_DP2	45	66	188	24	8	89	119	6	31	11	506	31	23	11	2070	0	1	195
Poly_export	185	197	211	193	214	147	149	199	187	177	107	242	168	167	20	83	33	25
PolyA_pol	222	183	241	197	208	232	251	247	187	195	243	177	235	198	96	355	196	233
PolyA_pol_arg_C	3	14	3	10	11	6	19	8	11	0	6	1	1	1	0	1	12	0
PolyA_pol_RNAbd	109	133	135	104	100	110	132	102	91	125	141	61	128	101	61	161	81	62
Polyketide_cyc	35	50	26	85	66	78	64	43	89	45	25	253	24	42	2	42	29	8
Polyketide_cyc2	45	34	27	45	42	82	21	51	44	35	24	149	19	4	0	4	4	0
polyprenyl_synt	541	533	617	570	634	593	715	622	598	651	747	501	759	780	808	920	1144	993
Polysacc_deac_1	392	440	453	415	367	447	302	416	452	338	290	255	271	312	122	263	249	168
Polysacc_deac_2	40	60	84	44	44	36	41	33	29	57	42	14	12	71	23	2	7	0
Polysacc_syn_2C	17	13	9	2	1	10	1	2	7	2	5	1	4	6	0	0	2	0
Polysacc_synt	374	226	337	116	169	237	219	238	166	265	199	163	205	159	129	314	116	170
Polysacc_synt_2	463	506	494	449	386	461	369	328	418	344	284	163	311	147	89	58	95	44
POR	473	393	1094	345	280	403	641	350	385	420	953	68	416	661	1603	920	1240	1611
POR_N	628	577	1301	641	568	512	923	643	614	671	1319	106	797	1405	2697	1278	2053	2471
Porin_1	5	5	2	3	3	2	12	0	10	0	4	0	1	0	0	0	10	0
Porin_2	28	13	1	28	2	23	11	18	48	7	21	2	0	0	0	0	0	0
Porin_O_P	51	51	33	40	46	76	43	43	37	30	16	18	28	19	0	3	18	0
Porphobil_deam	211	185	145	230	262	185	246	220	198	314	226	193	248	384	298	379	560	223
Porphobil_deamC	45	45	29	69	50	43	55	35	42	52	55	65	58	106	42	133	55	84
Potass_KdpF	9	25	7	5	6	8	1	8	4	12	1	0	1	0	0	8	4	0
POTRA_1	30	31	43	65	47	39	60	45	46	50	48	55	30	34	6	16	12	3
POTRA_2	11	13	21	32	45	29	29	32	24	25	8	54	3	8	0	11	9	0
Pox_MCEL	1	1	0	0	0	2	0	0	1	0	1	2	3	0	0	0	0	0
Pox_VLTF3	9	5	0	3	1	2	2	1	1	4	1	1	1	0	0	0	0	0
PP_kinase	957	1136	474	844	999	795	795	1015	866	1047	615	744	1129	164	5	10	98	1
PP-binding	399	383	328	419	364	405	206	283	251	211	242	953	201	248	131	177	77	81
PP2C	60	67	53	64	47	68	38	61	50	79	23	87	80	17	8	12	11	4
PPC	19	12	13	17	13	18	9	29	9	16	4	83	3	44	5	11	6	2
PPDK_N	878	853	1578	835	635	808	917	637	738	592	959	675	578	597	1230	809	1274	1104
PPE	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPK2	653	716	406	357	398	471	351	301	362	244	185	304	232	27	0	0	43	1
PPR	7	24	2	5	13	24	3	6	221	0	2	17	1	0	0	0	0	1
PPR_1	3	4	1	2	1	8	0	2	96	1	1	7	0	0	0	0	0	0
Ppx-GppA	185	143	128	195	210	236	230	198	210	180	159	202	304	112	25	284	155	186
PQ-loop	12	20	14	7	13	19	8	17	10	18	6	10	14	7	0	0	0	0
PqiA	44	79	36	52	54	20	28	19	18	13	6	8	8	0	0	0	41	0
PQQ	384	329	510	327	328	432	330	226	418	282	267	113	254	175	155	293	71	15
PQQ_C	14	32	7	29	45	28	9	8	16	12	16	8	4	0	0	0	1	0
PQQ_N	82	150	13	164	109	91	40	50	166	35	55	31	15	13	1	0	2	0
PqqA	1	2	0	3	3	1	4	3	6	0	2	1	0	0	0	0	2	0
PqqD	27	19	27	24	34	33	16	23	35	23	14	4	25	20	3	9	21	7
PRA-CH	136	150	110	156	161	106	188	197	166	239	176	162	192	268	170	217	317	231
PRA-PH	54	29	17	31	50	34	64	62	40	55	34	55	43	29	11	49	44	71
PRAI	138	113	91	179	202	119	179	191	207	156	191	133	166	276	125	320	226	172
PRC	102	105	47	72	68	125	44	48	46	29	27	278	25	21	21	70	26	29
PRCH	20	6	5	15	24	4	14	3	7	10	4	1	2	3	2	0	0	0
PRD	23	14	1	11	0	50	5	4	6	4	5	0	2	4	0	2	3	0
Prefoldin_2	5	2	15	5	0	10	15	2	5	1	55	3	3	1	193	33	274	251
Prenyltrans	19	18	24	37	68	32	24	38	59	20	72	81	35	22	78	9	6	6
Prenyltransf	400	469	400	485	469	421	458	474	406	484	601	243	559	531	816	665	870	902
PrgI	14	4	2	4	5	5	1	3	0	0	1	1	0	0	0	1	0	0
PRiA4_ORF3	108	92	97	56	66	63	38	77	30	56	48	64	32	44	19	0	1	0
Pribosyltran	487	417	457	450	588	539	566	638	513	608	669	457	553	600	837	969	1096	1404
PriCT_1	6	7	2	5	6	3	6	5	4	3	14	1	6	5	31	0	0	2
